Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),1_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE1:Zone Air Temperature [C](Hourly),0_ZONE2:Zone Air Temperature [C](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_1_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE1 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump COP [](Hourly),VRF_0_ZONE2 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly) 
 10/09  18:00:00,23.366666666666665,25.927748245211317,23.257978157785229,23.57383231830075,0.6635517493763522,0.125,0.0,0.0,0.0,0.0 
 10/09  19:00:00,22.849999999999999,24.84937175816221,22.039531373194177,22.39427689922378,0.0,0.0,0.0,0.0,0.0,0.0 
 10/09  20:00:00,22.191666666666664,24.131936130145708,21.207520151182455,21.565415207288436,0.0,0.0,0.0,0.0,0.0,0.0 
 10/09  21:00:00,21.433333333333338,23.442401483331066,20.665804228213518,20.996056540234105,0.0,0.0,0.0,0.0,0.0,0.0 
 10/09  22:00:00,20.575,22.719243411456259,20.15489995914183,20.452023638625666,0.0,0.0,0.0,0.0,0.0,0.0 
 10/09  23:00:00,19.616666666666668,21.718795244574108,19.54046410581698,19.80288418221824,0.0,0.0,0.0,0.0,0.0,0.0 
 10/09  24:00:00,18.675,20.81683235269993,18.938703477639885,19.164722314912024,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  01:00:00,17.775000000000003,19.733988973915574,18.276738993908475,18.478586605632775,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  02:00:00,16.933333333333335,18.819285755847994,17.56745417129468,17.766008216464134,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  03:00:00,16.191666666666668,18.00915975545421,16.99205054296814,17.168549154797068,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  04:00:00,15.549999999999999,17.199756120902227,16.53927906592187,16.67107040283295,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  05:00:00,15.008333333333333,16.445988148789558,16.19602981489537,16.27020051721954,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  06:00:00,14.683333333333332,15.827122618070604,15.903436555281603,15.937542111766432,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  07:00:00,14.541666666666666,21.962923049366635,21.965764219139957,21.940479490339685,3.004490080812097,0.25,2.8669530101302755,0.26050965788573807,2.9254988971827826,0.26998542972699698 
 10/10  08:00:00,14.616666666666668,22.000691292753584,22.000126216887528,22.000106383736087,2.9437143445846027,0.25,2.9560674124419594,0.25,2.927762426538267,0.25 
 10/10  09:00:00,15.108333333333335,22.00067669129115,22.000111021552855,22.00007940393682,2.8085991896687125,0.25,2.863866395991494,0.25,2.809130975613383,0.25 
 10/10  10:00:00,15.983333333333335,22.12046771859393,21.863761679991357,22.092392925800639,1.3804992179362826,0.125,1.4167717610150746,0.125,1.3799917681077306,0.125 
 10/10  11:00:00,17.099999999999999,23.183653446299024,22.087354265674425,23.154359898667939,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  12:00:00,18.3,24.42449894199866,22.832426447576667,24.463195636868364,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  13:00:00,19.383333333333334,24.47482786469401,22.6598590376738,24.601158268270539,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  14:00:00,20.150000000000003,25.89016117674301,23.297296703537698,25.256330506439537,0.6164135492104749,0.125,0.0,0.0,0.0,0.0 
 10/10  15:00:00,20.575,25.99950090015234,23.53975807819012,25.25475677087414,1.9033535342805215,0.25,0.0,0.0,0.0,0.0 
 10/10  16:00:00,20.641666666666667,25.99959685987851,23.344149132578854,24.589105962866275,1.8139266265751946,0.25,0.0,0.0,0.0,0.0 
 10/10  17:00:00,20.483333333333336,25.903007121865909,22.89171332460086,23.631552179033795,0.3806416345702826,0.08333333333333333,0.0,0.0,0.0,0.0 
 10/10  18:00:00,20.225000000000006,24.037559557017006,21.535090801238537,21.983506905562355,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  19:00:00,19.808333333333335,22.485603480266467,20.13459292307497,20.51127200600423,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  20:00:00,19.25,21.596566003665357,19.283538069494317,19.608736745638266,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  21:00:00,18.650000000000003,20.825761696537758,18.771133398876626,19.0337525832744,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  22:00:00,17.991666666666668,20.13105680779356,18.28200136052487,18.50536039304096,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  23:00:00,17.291666666666669,19.199837344273975,17.769678663671028,17.95977999927192,0.0,0.0,0.0,0.0,0.0,0.0 
 10/10  24:00:00,16.591666666666666,18.483883237583244,17.198139480258953,17.375992165426305,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  01:00:00,15.891666666666666,17.536558205713076,16.669504015752897,16.831358279334688,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  02:00:00,15.191666666666669,16.744139432292287,16.20597300340727,16.338435609939876,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  03:00:00,14.608333333333335,16.01378511532592,15.838038273782536,15.925371451427815,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  04:00:00,14.108333333333335,15.345915016505489,15.537153934989098,15.577066898935735,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  05:00:00,13.725000000000002,14.763553793311353,15.276863275380047,15.279676043736489,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  06:00:00,13.483333333333335,14.29076919539767,15.042427237338162,15.024932848519607,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  07:00:00,13.341666666666669,21.948228895064685,21.89657129796134,21.886786624773788,2.924300796241034,0.25224799371535119,2.86402905716171,0.2764414499520705,2.9391646734590965,0.29011811266201917 
 10/11  08:00:00,13.533333333333334,22.000656015041995,22.000197865358076,22.000168440499889,2.854462272750687,0.25,2.8323287341006049,0.25,2.817726358264956,0.25 
 10/11  09:00:00,14.225,22.000686886081387,22.000112835465477,22.000064332316567,2.763249534488637,0.25,2.775294062222663,0.25,2.708968427543139,0.25 
 10/11  10:00:00,15.475,22.07200949989756,22.020693149491519,22.95183902067043,1.8110697515800878,0.16666666666666667,1.839809434344095,0.16666666666666667,0.0,0.0 
 10/11  11:00:00,17.150000000000003,23.563748198491678,22.873331395712996,25.594665394049586,0.0,0.0,0.0,0.0,0.9346079621532342,0.125 
 10/11  12:00:00,18.891666666666667,25.485161665604044,24.130465563019305,26.00012868180553,0.42028975347477956,0.08333333333333333,0.0,0.0,2.250837256401898,0.25 
 10/11  13:00:00,20.474999999999999,25.999199113501374,24.73003863783359,26.00052201239357,1.8609836243232277,0.25,0.0,0.0,2.3127138058069507,0.25 
 10/11  14:00:00,21.683333333333338,25.99969770216556,24.891050734567768,26.000430590863265,2.016993013885682,0.25,0.0,0.0,2.2146911567031219,0.25 
 10/11  15:00:00,22.333333333333333,25.999788198772717,24.502721630204474,26.00039147123584,1.9898677854322429,0.25,0.0,0.0,1.9988652092716786,0.25 
 10/11  16:00:00,22.441666666666668,26.000051640587317,23.43640939692477,25.84388720095771,1.771935596649204,0.25,0.0,0.0,0.7477785283737001,0.125 
 10/11  17:00:00,22.224999999999999,25.869316785939259,22.27955142095134,24.48668599621726,0.6533553201489792,0.125,0.0,0.0,0.0,0.0 
 10/11  18:00:00,21.866666666666665,24.820347500648059,21.07602560951598,22.6041359319378,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  19:00:00,21.349999999999999,23.824667577379129,20.324174536907909,21.304198732381577,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  20:00:00,20.633333333333338,22.747943329839388,19.667790744202639,20.34908376430433,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  21:00:00,19.833333333333333,21.7950222224117,19.11681105607883,19.633080777526407,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  22:00:00,18.975000000000006,20.861787746606799,18.64071026149595,19.033054915409996,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  23:00:00,18.075,19.94395798550995,18.142021385929266,18.450233818781638,0.0,0.0,0.0,0.0,0.0,0.0 
 10/11  24:00:00,17.116666666666668,19.048660938429309,17.557816969341507,17.816313450389676,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  01:00:00,16.175,18.002436767729284,16.861338176248866,17.099092779613334,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  02:00:00,15.333333333333334,16.936016625208919,15.598029282343014,15.965437279990225,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  03:00:00,14.591666666666669,15.933399466689828,14.745026147992635,15.133820772650028,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  04:00:00,13.950000000000001,15.041999222078943,14.24518318122474,14.579389180340267,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  05:00:00,13.408333333333334,14.265014311965539,13.940272169630669,14.199987318092767,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  06:00:00,13.025,13.592200512499844,13.613157563525212,13.836600598095368,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  07:00:00,12.9,13.566318511138478,13.86952146849796,13.668550095125357,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  08:00:00,13.075000000000001,15.427402184837109,17.057051227887855,14.578198234757404,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  09:00:00,13.783333333333334,19.121149680052267,20.67690282573947,18.699156155869237,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  10:00:00,15.075000000000001,22.896653502406016,23.558433828427924,25.352536094885808,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  11:00:00,16.691666666666668,25.954522468968304,25.20734293447654,30.893263000322326,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  12:00:00,18.45,28.14626828471873,25.78051256897416,34.826887261740498,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  13:00:00,20.016666666666667,30.11331825012621,26.01818127737758,37.38212480220282,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  14:00:00,21.183333333333338,32.223277941655357,26.23153771984694,38.128432147871489,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  15:00:00,21.833333333333333,33.82892117152689,25.921036082223794,37.392587653308577,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  16:00:00,21.941666666666668,33.48227855887469,24.89087063469732,33.80884977490132,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  17:00:00,21.666666666666669,30.98065802639991,22.858676486964339,28.975810468537174,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  18:00:00,21.208333333333333,27.772920657485427,20.50144522474724,24.489392592266964,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  19:00:00,20.59166666666667,25.273756981973134,18.66439105757789,21.25555515948209,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  20:00:00,19.775000000000003,23.33586120735379,17.083336571721824,18.926968543080567,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  21:00:00,18.816666666666668,21.625402361570655,16.351138845398883,17.626350887467856,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  22:00:00,17.816666666666664,20.1383781997592,15.900861905600138,16.815297082778455,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  23:00:00,16.758333333333334,18.78604952941751,15.632562368707076,16.29034964393631,0.0,0.0,0.0,0.0,0.0,0.0 
 10/12  24:00:00,15.6,17.513051697612729,15.229669306539153,15.731140565883136,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  01:00:00,14.516666666666666,16.362399565633578,14.528765233321366,14.977731391809107,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  02:00:00,13.516666666666666,15.278059433870285,14.205689216509326,14.527246315675085,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  03:00:00,12.575000000000001,14.238895523456387,13.90217483035314,14.106327041574716,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  04:00:00,11.791666666666666,13.276257562510466,13.552420148862446,13.671899442660229,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  05:00:00,11.208333333333334,12.428886519347211,13.20108823274593,13.267367041164024,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  06:00:00,10.766666666666666,11.717148670694707,12.739143698810408,12.80497147265642,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  07:00:00,10.541666666666666,21.911089002895808,21.809104245643739,21.78499297550982,2.8854066641095339,0.30533812961495868,2.6199098894463246,0.2958168178012275,2.8546140302916784,0.3446086828394632 
 10/13  08:00:00,10.733333333333335,22.000653012168884,22.000142385209406,22.00019851609049,2.63851408355773,0.25,2.541251297714533,0.25,2.6329203895232387,0.25 
 10/13  09:00:00,11.424999999999999,22.001090338040304,22.000109235045085,22.00008348578436,2.4839896544970085,0.25,2.485346028501747,0.25,2.4613583996165198,0.25 
 10/13  10:00:00,12.674999999999999,22.265810915759034,22.058947174836744,22.646534589592027,1.2229718320078269,0.125,1.6578875555617779,0.16666666666666667,0.40307966121557378,0.041666666666666667 
 10/13  11:00:00,14.291666666666666,25.005626096779215,23.840933345968354,25.61611544055788,0.19741174922969866,0.041666666666666667,0.0,0.0,1.4416521818026309,0.1527777777777778 
 10/13  12:00:00,15.991666666666668,25.998610174318278,24.992487054025664,25.999362126652838,2.166216428407464,0.25,0.0,0.0,2.592790551991046,0.25 
 10/13  13:00:00,17.516666666666667,25.998753484592468,24.287909410112005,25.99998350738248,2.095703565908767,0.25,0.0,0.0,2.4336569995780619,0.25 
 10/13  14:00:00,18.683333333333338,25.99539231855282,25.491577351154036,25.99855466203091,2.5675207164453,0.25,0.0,0.0,2.7202970027632529,0.25 
 10/13  15:00:00,19.275000000000003,25.996769925369706,25.225762844664783,25.999516387396658,2.4170896203501606,0.25,0.0,0.0,2.377989085068017,0.25 
 10/13  16:00:00,19.341666666666666,25.99753121592126,23.6675982207336,25.767463191606397,2.2704340910890927,0.25,0.0,0.0,0.7995143103457671,0.125 
 10/13  17:00:00,19.125,25.99805777552361,22.586659646763253,24.23655876963433,2.1693302553371907,0.25,0.0,0.0,0.0,0.0 
 10/13  18:00:00,18.766666666666667,24.13006548144075,20.787476795678655,22.03146415715565,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  19:00:00,18.25,22.051328965128567,18.741534417977787,19.66801335503481,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  20:00:00,17.59166666666667,20.6404707120114,17.4673375836912,18.189218220573126,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  21:00:00,16.775000000000003,19.431518246170147,16.916622354602269,17.390154682920146,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  22:00:00,15.875,20.890589242164933,20.232922178640739,20.28974937046364,1.727722752622416,0.16666666666666667,1.2004235795487289,0.13147407013941019,1.6596271535289756,0.1762130575920207 
 10/13  23:00:00,14.975,17.816345069186658,18.53917000251933,18.432923572994196,0.0,0.0,0.0,0.0,0.0,0.0 
 10/13  24:00:00,14.075000000000001,16.423392963022509,16.132608151120448,16.256930356635796,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  01:00:00,13.174999999999999,15.09873033079417,14.775645406824453,15.01025362943957,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  02:00:00,12.275000000000004,13.970393817101153,13.728654503758712,14.000229396937073,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  03:00:00,11.491666666666668,12.927386641633263,13.07923034586503,13.304238830698339,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  04:00:00,10.85,12.007263190255147,12.441670918763608,12.651532604076243,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  05:00:00,10.366666666666668,11.200429994583315,11.866088549557098,12.071701596110963,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  06:00:00,10.025,10.53386954785711,11.537828495285778,11.706514750306378,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  07:00:00,9.841666666666669,21.88850583500707,21.737386371748078,21.720252633233956,2.8209950039297295,0.34539607618091769,2.595439212428708,0.31736447338700976,2.788803883385023,0.3807270117764629 
 10/14  08:00:00,9.975,22.000801905681525,22.000219851899489,22.00029579605572,2.5194647845649609,0.25314814224461165,2.4111895778448,0.25,2.513617889249396,0.25 
 10/14  09:00:00,10.683333333333332,22.166052402700939,22.477417007194416,22.423521628055153,1.540498264958673,0.16666666666666667,0.7658646994655555,0.08333333333333333,1.1561901279677285,0.125 
 10/14  10:00:00,11.916666666666666,24.46907575832846,24.47409095241663,25.460306646859875,0.0,0.0,0.0,0.0,0.9255106666083267,0.10416666666666667 
 10/14  11:00:00,13.491666666666668,25.99527350612094,25.86191602285008,25.99979842764843,2.188026561694565,0.25,0.7147009482282846,0.125,2.563421313007486,0.25 
 10/14  12:00:00,15.191666666666665,25.994850434170148,25.9967032971082,25.998491161955547,2.556577802753469,0.25,1.365056863483215,0.20833333333333335,2.7825002886705527,0.25 
 10/14  13:00:00,16.716666666666666,25.997892325163716,24.924958166209497,25.999846071872317,2.3239978321801586,0.25,0.0,0.0,2.5538941554790814,0.25 
 10/14  14:00:00,17.825,25.994743918633004,25.199851066308779,25.999146957906836,2.6539895927579457,0.25,0.0,0.0,2.6849369868784089,0.25 
 10/14  15:00:00,18.433333333333335,25.99462567040395,25.782313230029684,25.99940062117335,2.6790177867558868,0.25,0.0,0.0,2.6747071669204778,0.25 
 10/14  16:00:00,18.541666666666669,25.996392036500678,25.053242366326228,25.999839502412969,2.5919365901896138,0.25,0.0,0.0,2.4098720695884858,0.25 
 10/14  17:00:00,18.325,25.996812279011427,23.206908022663027,25.801549739372889,2.4109541095780577,0.25,0.0,0.0,0.9462098147557843,0.125 
 10/14  18:00:00,17.966666666666666,25.111744526155066,20.296476805509415,22.739958707506366,0.2385719438004896,0.041666666666666667,0.0,0.0,0.0,0.0 
 10/14  19:00:00,17.508333333333334,22.52687128868601,17.961369805251086,19.630593405757339,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  20:00:00,16.891666666666667,20.685778928899777,16.553890514130843,17.65351087018585,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  21:00:00,16.191666666666668,19.804610042654603,16.7519157686004,17.43095791098929,0.4266879787405368,0.041666666666666667,0.3373144678822222,0.05419893110100485,0.33536892420112665,0.054420931480216077 
 10/14  22:00:00,15.433333333333332,22.000852030144583,21.995540132330434,21.99621578783813,2.6221480210975267,0.25,2.7932161096752567,0.25597204878544696,2.7812241557008088,0.2567295884950888 
 10/14  23:00:00,14.575000000000001,17.708357836436229,18.10286995470944,18.136116251388537,0.0,0.0,0.0,0.0,0.0,0.0 
 10/14  24:00:00,13.733333333333335,16.14445296895249,15.227373031507158,15.567530878597433,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  01:00:00,12.933333333333332,14.778188453304642,14.071809979696282,14.4399212252403,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  02:00:00,12.133333333333333,13.711515174131094,13.289369891943054,13.617201957043852,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  03:00:00,11.450000000000001,12.751846396934115,12.744885669345893,13.011858575637307,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  04:00:00,10.85,11.890551824302632,12.334702945615155,12.543029511422296,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  05:00:00,10.366666666666668,11.13721772697747,11.973321584214304,12.138949619402896,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  06:00:00,10.083333333333334,10.510049969838003,11.664716328707959,11.801418494309877,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  07:00:00,9.941666666666667,21.887783569344565,21.743077475327046,21.727423142242534,2.8766448812929785,0.3411877885592507,2.6356639293249399,0.31447437897874588,2.834787153985024,0.3746838426028827 
 10/15  08:00:00,10.133333333333333,22.000652305707477,22.000157409354676,22.000224091391705,2.573603744799774,0.2520288668774209,2.45903686210073,0.25,2.561937921932394,0.25 
 10/15  09:00:00,11.0,22.340994546918699,22.74481425634315,22.61380556720836,1.1876561088394942,0.125,0.393192257890184,0.041666666666666667,0.7945324364249261,0.08333333333333333 
 10/15  10:00:00,12.608333333333335,25.13397049683766,25.103418549962869,25.73503319047353,0.628030143274585,0.08333333333333333,0.21794093761350265,0.041666666666666667,1.487504966924125,0.16666666666666667 
 10/15  11:00:00,14.625,25.99478017214381,25.999924016797114,25.99986777752336,2.6087528705279809,0.25,2.061697725803967,0.25,2.7087360584116735,0.25 
 10/15  12:00:00,16.783333333333336,25.993845074531394,25.999904986129296,25.998203571498676,2.692960210064097,0.25,2.2339359512990897,0.25,3.2872306823743195,0.29443795065261699 
 10/15  13:00:00,18.75,25.99676842622514,25.999952349051328,25.999466658629634,2.5513306847072108,0.25,1.9825920303789806,0.25,3.1468517800039796,0.28736086710542649 
 10/15  14:00:00,20.258333333333334,25.99730969534563,25.99998495835692,25.999067319654079,2.5294771212139746,0.25,1.6045495139025637,0.25,2.5342068229029959,0.25 
 10/15  15:00:00,21.033333333333336,25.99479986602489,25.9996502650506,25.99949317902639,2.610698937231795,0.25,2.15637648220183,0.25,2.4445279201077558,0.25 
 10/15  16:00:00,21.141666666666667,25.996694605646796,25.898595704965805,25.999967894196336,2.5521417872979548,0.25,0.9350253090493417,0.125,2.364730560392354,0.25 
 10/15  17:00:00,20.983333333333336,25.99723694315162,24.600234775093428,25.992475966265674,2.3942828045545134,0.25,0.0,0.0,1.6101273599940254,0.20833333333333335 
 10/15  18:00:00,20.666666666666669,25.98606555878669,21.920992995384596,24.043286573327607,1.4652980574924548,0.2083333333333333,0.0,0.0,0.0,0.0 
 10/15  19:00:00,20.208333333333333,24.502993980517446,19.581826481118108,21.159883346003239,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  20:00:00,19.650000000000003,22.959777089409316,18.216545603824306,19.391947063726197,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  21:00:00,18.991666666666668,21.722078390255559,17.38033860122054,18.29906745769472,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  22:00:00,18.291666666666669,20.634685641362933,16.827205035460435,17.534952449130019,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  23:00:00,17.533333333333336,19.462326782342506,16.22522091813881,16.83523539820855,0.0,0.0,0.0,0.0,0.0,0.0 
 10/15  24:00:00,16.791666666666669,18.483413466647428,15.678515176141828,16.221771619844338,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  01:00:00,16.033333333333336,17.36678530451891,15.146092918638749,15.641341420249239,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  02:00:00,15.291666666666666,16.470298236346609,14.806972823613288,15.223628359818191,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  03:00:00,14.65,15.647490906108219,14.664951437511969,14.974335178395306,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  04:00:00,14.108333333333335,14.932030784283543,14.287324140374589,14.565929683849097,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  05:00:00,13.725000000000002,14.317360766471536,14.011018235194589,14.253727800570794,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  06:00:00,13.483333333333335,13.80754197547609,13.948731273772957,14.130570645402543,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  07:00:00,13.341666666666669,21.940433058921604,21.862104883761988,21.856525307673097,2.8999301161283386,0.25636959663732247,2.841816943209629,0.28716051387963889,2.9512797883086816,0.3094192800001106 
 10/16  08:00:00,13.475,22.00065110604969,22.00008848255006,22.00017194892747,2.7390917113608785,0.25,2.681380356571824,0.25,2.7620080841398098,0.25 
 10/16  09:00:00,14.241666666666668,23.46586686586802,23.806606563156835,23.128095680464005,0.42907417781883069,0.041666666666666667,0.0,0.0,0.43503839542215169,0.041666666666666667 
 10/16  10:00:00,15.575000000000001,25.915895700833955,25.921374458366587,25.965952076310744,1.8241689397479,0.1875,1.566866697138951,0.1875,2.0231764766997935,0.22916666666666667 
 10/16  11:00:00,17.25,25.994140987833374,26.00001501933093,25.998013569323534,2.685986492173931,0.25,2.382558137450282,0.25,2.932128523355761,0.260159808761039 
 10/16  12:00:00,19.108333333333336,25.994574424090815,25.999557548120909,25.997810721956669,2.6596730263703818,0.25,2.416470593294379,0.25,3.4265669016957278,0.31516653663502866 
 10/16  13:00:00,20.775000000000003,25.99882926007244,25.99410518685002,26.000101646475597,2.4199891400171089,0.25,1.4427996625821687,0.20833333333333335,2.5800078679739339,0.25196197686669005 
 10/16  14:00:00,21.98333333333333,25.997073600927874,25.999519595182777,26.000011204699196,2.488112328690004,0.25,1.8055934821239417,0.25,2.3650635015257266,0.25 
 10/16  15:00:00,22.63333333333333,25.995129377769066,25.999142599293305,25.999238907514909,2.5510326325275529,0.25,2.2740516051929364,0.25,2.424560781796524,0.25 
 10/16  16:00:00,22.741666666666665,25.997857459151168,25.658333278158908,25.99994386272731,2.3674816526201836,0.25,0.5321971725537636,0.08333333333333333,2.1301181463839025,0.25 
 10/16  17:00:00,22.583333333333333,25.997320821658378,24.394654678964004,25.922659050200623,2.3093844069047217,0.25,0.0,0.0,0.8143750467862251,0.125 
 10/16  18:00:00,22.266666666666667,25.9995967852045,22.259954338070199,23.922047649530318,1.735729336574251,0.25,0.0,0.0,0.0,0.0 
 10/16  19:00:00,21.866666666666665,25.06008850743876,20.353207022171295,21.64978718191308,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  20:00:00,21.349999999999999,23.896473351209904,19.353553109755187,20.342034636358016,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  21:00:00,20.691666666666668,22.919350997263789,18.606623530134656,19.419084494934507,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  22:00:00,19.991666666666668,21.987368503346464,18.218649692593219,18.87498173890165,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  23:00:00,19.233333333333336,20.94176439852747,17.740520866461656,18.31604662736447,0.0,0.0,0.0,0.0,0.0,0.0 
 10/16  24:00:00,18.491666666666665,20.06980013516049,17.222807185179489,17.732277494205325,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  01:00:00,17.733333333333336,19.007480845730759,16.64649021152783,17.125022036564038,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  02:00:00,17.05,18.135579604986835,15.810343971046157,16.327980286252506,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  03:00:00,16.45,17.33661763790727,15.32112632710764,15.809800462789724,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  04:00:00,15.908333333333334,16.608991124230405,15.1313440564388,15.533513046430969,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  05:00:00,15.466666666666667,15.979021625445347,14.870167235627584,15.223544974122177,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  06:00:00,15.183333333333332,15.453698264199178,14.539114544755206,14.880900296558432,0.0,0.0,0.0,0.0,0.0,0.0 
 10/17  07:00:00,15.1,21.961497169770298,21.879146546247865,21.881848364633755,2.9641664080117038,0.25,3.0206573733618535,0.2840604283765427,3.041735061199811,0.29173311456269537 
 10/17  08:00:00,15.275,22.0007423008834,22.000109211496519,22.000120466522959,2.8861043903468075,0.25,2.907905655781184,0.25,2.90188134850101,0.25 
 10/17  09:00:00,15.983333333333335,23.492205289042557,23.164974576923773,22.98375562383941,0.4547292982310332,0.041666666666666667,0.46227591530188746,0.041666666666666667,0.9151700710838039,0.08333333333333333 
 10/17  10:00:00,17.275000000000003,25.95308095467796,25.821586037449124,25.93599048044273,2.071970171678385,0.20833333333333335,1.297684003628034,0.14583333333333335,1.9376545729469837,0.20486111111111114 
